Date,Sediment - Fine_136106A_kilograms
1993-12-23,903.939833926963
1993-12-24,1066.52676788399
1993-12-25,1049.7289748299
1993-12-26,1034.86250430638
1993-12-27,1018.30991726414
1993-12-28,998.324639412013
1993-12-29,974.356658542
1993-12-30,946.588414677942
1993-12-31,915.590493075741
1994-01-01,889.380866734949
1994-01-02,859.387272767064
1994-01-03,826.812657972903
1994-01-04,792.667959524951
1994-01-05,757.775363550516
1994-01-06,722.784490058755
1994-01-07,688.273049493742
1994-01-08,658.01097410585
1994-01-09,628.867479534769
1994-01-10,602.32801808398
1994-01-11,575.688307245687
1994-01-12,549.967599980562
1994-01-13,525.104996143605
1994-01-14,501.134428230062
1994-01-15,478.160968446079
1994-01-16,456.224420711719
1994-01-17,435.029287163062
1994-01-18,415.636997670641
1994-01-19,397.251426196357
1994-01-20,387.506689700185
1994-01-21,370.814980063709
1994-01-22,400.936055833931
1994-01-23,626.863278479831
1994-01-24,626.816468831237
1994-01-25,621.135661758231
1994-01-26,610.398945421193
1994-01-27,595.702984487555
1994-01-28,583.064383943645
1994-01-29,564.384625762538
1994-01-30,543.992323921541
1994-01-31,522.578825865643
1994-02-01,504.610069133844
1994-02-02,485.827439357346
1994-02-03,717.471433542891
1994-02-04,1066.48667483445
1994-02-05,2551.32178458155
1994-02-06,7017.59788695673
1994-02-07,11597.0073263813
1994-02-08,13598.5729942566
1994-02-09,13295.2189432599
1994-02-10,11670.5291597898
1994-02-11,9673.26451512142
1994-02-12,7785.69287046494
1994-02-13,6166.80710792821
1994-02-14,4839.48158056473
1994-02-15,3775.63953892139
1994-02-16,2929.94714883764
1994-02-17,2257.6205996415
1994-02-18,1720.84531654562
1994-02-19,1289.7149718754
1994-02-20,953.814169686746
1994-02-21,725.956716336782
1994-02-22,565.946504353766
1994-02-23,450.25085789906
1994-02-24,364.484043287637
1994-02-25,299.520395308152
1994-02-26,249.382685408153
1994-02-27,210.044929969833
1994-02-28,178.727894524738
1994-03-01,296.357892032259
1994-03-02,4289.87145902229
1994-03-03,762544.040323317
1994-03-04,2795559.72101545
1994-03-05,2768999.75040249
1994-03-06,1831445.34852229
1994-03-07,1163037.25185914
1994-03-08,803109.589858706
1994-03-09,592246.672226968
1994-03-10,442026.019695719
1994-03-11,326487.938754535
1994-03-12,239317.627905292
1994-03-13,175327.673582777
1994-03-14,128723.584176012
1994-03-15,95103.5362330226
1994-03-16,70913.4283601667
1994-03-17,53434.5694686277
1994-03-18,40982.2530551272
1994-03-19,31984.9729231031
1994-03-20,25360.9095393149
1994-03-21,20364.2476799801
1994-03-22,16504.5930278692
1994-03-23,13481.2422178562
1994-03-24,11150.1356250077
1994-03-25,9358.08267662102
1994-03-26,7961.73945155707
1994-03-27,6852.00775437652
1994-03-28,5946.76396185913
1994-03-29,5194.62284089062
1994-03-30,4575.53809131575
1994-03-31,4068.97943513078
1994-04-01,3657.1239492055
1994-04-02,3309.61300874693
1994-04-03,3013.12639459877
1994-04-04,2765.6609151207
1994-04-05,2562.35382070921
1994-04-06,2391.95507117115
1994-04-07,2266.48215971637
1994-04-08,2126.41194510106
1994-04-09,2105.42986984248
1994-04-10,2087.62582136187
1994-04-11,2057.62324360516
1994-04-12,2015.07206837214
1994-04-13,1956.00477543744
1994-04-14,1882.24191817933
1994-04-15,1797.6935148203
1994-04-16,1709.77202372529
1994-04-17,1630.97269800366
1994-04-18,1568.51482057512
1994-04-19,1550.50941809629
1994-04-20,1514.89855823681
1994-04-21,1479.7941163816
1994-04-22,1444.58593238891
1994-04-23,1407.72789777942
1994-04-24,1367.68857834653
1994-04-25,1332.9052358565
1994-04-26,1302.35386745357
1994-04-27,1271.44135726242
1994-04-28,1241.21085724153
1994-04-29,1212.21288098553
1994-04-30,1190.26837021125
1994-05-01,1175.95439015965
1994-05-02,1188.24928881181
1994-05-03,1268.62075669819
1994-05-04,1383.44996856684
1994-05-05,1493.37191631277
1994-05-06,1563.52811075469
1994-05-07,1575.99114513818
1994-05-08,1537.54799404245
1994-05-09,1465.69765051544
1994-05-10,1378.58700278478
1994-05-11,1289.67858504574
1994-05-12,1206.94876575568
1994-05-13,1133.9794546557
1994-05-14,1071.5545797488
1994-05-15,1019.06435456949
1994-05-16,975.120079657615
1994-05-17,938.256105778913
1994-05-18,907.777696637807
1994-05-19,882.935996360667
1994-05-20,862.888096349249
1994-05-21,846.730419055392
1994-05-22,833.489712740048
1994-05-23,822.246187850517
1994-05-24,812.352122987882
1994-05-25,803.449598375732
1994-05-26,795.349671664322
1994-05-27,787.964362474628
1994-05-28,781.456894016411
1994-05-29,775.208608496953
1994-05-30,768.195661389334
1994-05-31,757.96145879693
1994-06-01,757.362667697389
1994-06-02,749.064639644026
1994-06-03,734.239986590561
1994-06-04,713.299928991333
1994-06-05,686.801749621586
1994-06-06,658.3331934693
1994-06-07,629.180404198329
1994-06-08,617.695731188838
1994-06-09,614.9254038558
1994-06-10,745.636814263596
1994-06-11,695.048954930446
1994-06-12,665.83251145136
1994-06-13,630.001898810205
1994-06-14,590.79420525436
1994-06-15,550.382330735657
1994-06-16,510.354283782447
1994-06-17,471.512093197781
1994-06-18,434.186619020672
1994-06-19,398.508494754801
1994-06-20,364.554497029927
1994-06-21,332.386052288061
1994-06-22,302.084734480505
1994-06-23,273.787947830974
1994-06-24,247.782603604526
1994-06-25,224.236690705434
1994-06-26,203.156868452558
1994-06-27,184.424914792916
1994-06-28,167.856788768245
1994-06-29,153.229505559769
1994-06-30,140.309700517041
1994-07-01,128.877885149786
1994-07-02,118.776424908037
1994-07-03,110.143477336678
1994-07-04,102.361503272104
1994-07-05,95.4217082502465
1994-07-06,89.2044775264003
1994-07-07,83.6236907891221
1994-07-08,78.6154975805362
1994-07-09,74.072974204956
1994-07-10,70.9411227716123
1994-07-11,69.9876202300122
1994-07-12,67.4475311798715
1994-07-13,67.3562014032926
1994-07-14,65.7352241069351
1994-07-15,64.2419012393519
1994-07-16,62.8136709225733
1994-07-17,61.4069978907471
1994-07-18,60.0009514371493
1994-07-19,58.5758441933535
1994-07-20,57.1203072939247
1994-07-21,55.6395688832341
1994-07-22,54.1333752864896
1994-07-23,52.6088132292514
1994-07-24,51.0690291782117
1994-07-25,49.5226270826396
1994-07-26,47.9771191853597
1994-07-27,46.4411269845907
1994-07-28,44.9186781246425
1994-07-29,43.4236573226272
1994-07-30,41.9777138563223
1994-07-31,40.5751516842036
1994-08-01,39.2188366644643
1994-08-02,37.8926011214774
1994-08-03,36.6011701492581
1994-08-04,35.3430875995981
1994-08-05,34.1170468732069
1994-08-06,32.9263391421168
1994-08-07,31.7662198177101
1994-08-08,30.6353924954
1994-08-09,29.5343717793943
1994-08-10,28.4682709985722
1994-08-11,27.4331645053792
1994-08-12,26.4286048591883
1994-08-13,25.4549982574835
1994-08-14,24.5103500653025
1994-08-15,23.5944675394673
1994-08-16,22.7068446983695
1994-08-17,21.8483074714197
1994-08-18,21.0189799601405
1994-08-19,20.218027048208
1994-08-20,19.44574209764
1994-08-21,18.7021171944853
1994-08-22,17.9868464090722
1994-08-23,17.3063176607586
1994-08-24,16.6522102164831
1994-08-25,16.0217728619774
1994-08-26,15.4158989279432
1994-08-27,14.8332172196407
1994-08-28,14.2720354420198
1994-08-29,13.7304694625119
1994-08-30,13.2074429553952
1994-08-31,12.7026316116439
1994-09-01,12.2222178703629
1994-09-02,11.7572758610074
1994-09-03,11.3074255406585
1994-09-04,10.8724540932558
1994-09-05,10.452475321312
1994-09-06,10.048994969477
1994-09-07,9.66111203714093
1994-09-08,9.28805530380228
1994-09-09,8.92970238528574
1994-09-10,8.77296133558307
1994-09-11,8.71105523681778
1994-09-12,8.72367898480012
1994-09-13,8.7933422898318
1994-09-14,8.90474597761544
1994-09-15,9.04469287080784
1994-09-16,9.20189974894081
1994-09-17,9.36685222952997
1994-09-18,9.53170737438133
1994-09-19,9.69011419531796
1994-09-20,9.83710547153821
1994-09-21,9.96899304393596
1994-09-22,10.0830926313199
1994-09-23,10.1775668780393
1994-09-24,10.2512934537348
1994-09-25,10.3037581147318
1994-09-26,10.3349527897832
1994-09-27,10.3456409255749
1994-09-28,10.3361777894393
1994-09-29,10.3075935365685
1994-09-30,10.2611721900704
1994-10-01,10.1952050280541
1994-10-02,10.118185602185
1994-10-03,10.0304508860403
1994-10-04,9.93243531725947
1994-10-05,9.82492749593836
1994-10-06,9.70874052441773
1994-10-07,10.6725056151569
1994-10-08,14.0655046637021
1994-10-09,14.7578095990881
1994-10-10,15.5718243861746
1994-10-11,16.4705655732238
1994-10-12,17.4222786887893
1994-10-13,18.3969527617948
1994-10-14,19.3685184719422
1994-10-15,20.3153059350012
1994-10-16,21.2196646495393
1994-10-17,22.0654119555089
1994-10-18,22.842180172499
1994-10-19,23.541684392713
1994-10-20,24.1584154445978
1994-10-21,24.6893129066982
1994-10-22,25.132773744433
1994-10-23,25.5141464375438
1994-10-24,153.466289784067
1994-10-25,181.102691722129
1994-10-26,157.780048365973
1994-10-27,197.753210428446
1994-10-28,239.492561472069
1994-10-29,280.90954305246
1994-10-30,451.1719377039
1994-10-31,525.295967740626
1994-11-01,537.512430550681
1994-11-02,607.348535409208
1994-11-03,667.929463732672
1994-11-04,717.066677610926
1994-11-05,753.898759207888
1994-11-06,778.614015838232
1994-11-07,792.128545228006
1994-11-08,795.784021569161
1994-11-09,789.214803116576
1994-11-10,773.600513008093
1994-11-11,760.81571984693
1994-11-12,744.044234693376
1994-11-13,723.382500552285
1994-11-14,699.973113015607
1994-11-15,674.726070101917
1994-11-16,648.546482310962
1994-11-17,621.710083315306
1994-11-18,594.848741370786
1994-11-19,568.308134008462
1994-11-20,547.379677300711
1994-11-21,542.225085981653
1994-11-22,526.465344249496
1994-11-23,507.210225671941
1994-11-24,488.53466745306
1994-11-25,470.348933059462
1994-11-26,451.283183007804
1994-11-27,430.906272037978
1994-11-28,412.894913521518
1994-11-29,397.11104781048
1994-11-30,377.0766465968
1994-12-01,352.592418701755
1994-12-02,390.984018140638
1994-12-03,437.712188248928
1994-12-04,377.102800054235
1994-12-05,461.125220491063
1994-12-06,560.263634119713
1994-12-07,635.544082164692
1994-12-08,668.731275633815
1994-12-09,672.266312773882
1994-12-10,611.014987750288
1994-12-11,586.359554004734
1994-12-12,580.054541290815
1994-12-13,538.157230311311
1994-12-14,500.787160094604
1994-12-15,466.977603286198
1994-12-16,436.093735261085
1994-12-17,407.705013830559
1994-12-18,377.770595760448
1994-12-19,330.24753694295
1994-12-20,280.541588868692
1994-12-21,251.782238756621
1994-12-22,226.217834133381
1994-12-23,203.478576488456
1994-12-24,184.151342450366
1994-12-25,166.806574208092
1994-12-26,151.228539841834
1994-12-27,137.228390143802
1994-12-28,124.11073835876
1994-12-29,119.947778149232
1994-12-30,125.616508193674
1994-12-31,128.982714049013
1995-01-01,130.480668567917
1995-01-02,130.249694696106
1995-01-03,117.5578724804
1995-01-04,117.081925500497
1995-01-05,108.146824122001
1995-01-06,107.759428851248
1995-01-07,106.488172063429
1995-01-08,306.884979357003
1995-01-09,378.145057953019
1995-01-10,461.382193598487
1995-01-11,549.695869685521
1995-01-12,641.478649865538
1995-01-13,728.631314159365
1995-01-14,805.176819859834
1995-01-15,867.075907310432
1995-01-16,912.334509188826
1995-01-17,940.714602252427
1995-01-18,988.937572161994
1995-01-19,1040.13325411018
1995-01-20,1056.85539561687
1995-01-21,1058.41122228768
1995-01-22,1060.15700472082
1995-01-23,1042.60247570608
1995-01-24,1015.51746360637
1995-01-25,980.763432036315
1995-01-26,940.235493216289
1995-01-27,895.697221255004
1995-01-28,848.795931480914
1995-01-29,997.241104886166
1995-01-30,1006.26598677713
1995-01-31,1014.02973242666
1995-02-01,1018.91087302699
1995-02-02,877.693319871354
1995-02-03,756.001563426456
1995-02-04,689.741859957652
1995-02-05,622.122137030446
1995-02-06,664.937314021694
1995-02-07,725.571717374908
1995-02-08,741.129282657882
1995-02-09,743.697305821624
1995-02-10,735.799325904543
1995-02-11,720.0164532095
1995-02-12,890.618110815581
1995-02-13,931.38839294205
1995-02-14,1153.1073590496
1995-02-15,2059.92688523542
1995-02-16,8331.86657556637
1995-02-17,26448.1536905596
1995-02-18,41081.4645488247
1995-02-19,43532.9045213922
1995-02-20,38386.0964316239
1995-02-21,31071.4130475611
1995-02-22,24094.9131569508
1995-02-23,18534.2174249136
1995-02-24,14081.295019559
1995-02-25,10815.0522476042
1995-02-26,8581.64485886577
1995-02-27,6813.89465122946
1995-02-28,5431.73488429501
1995-03-01,4376.44155431568
1995-03-02,3543.39124679745
1995-03-03,2882.44910704664
1995-03-04,2395.00029172951
1995-03-05,2006.63158222438
1995-03-06,1693.12981618876
1995-03-07,1435.53533080738
1995-03-08,1220.53089029372
1995-03-09,1038.88079747104
1995-03-10,883.933018249864
1995-03-11,749.953459657784
1995-03-12,633.379127327413
1995-03-13,531.305768973689
1995-03-14,441.448729125925
1995-03-15,362.073895075272
1995-03-16,292.523821844796
1995-03-17,239.975224449173
1995-03-18,199.451364819961
1995-03-19,167.727444522966
1995-03-20,142.521782637429
1995-03-21,122.229331339864
1995-03-22,105.698485838581
1995-03-23,92.0882109886944
1995-03-24,80.7754556471365
1995-03-25,71.2878565597434
1995-03-26,65.9595611188894
1995-03-27,59.9358315631787
1995-03-28,54.5346208123406
1995-03-29,60.2128906702407
1995-03-30,53.9376341225167
1995-03-31,48.3506975135875
1995-04-01,43.5116165019594
1995-04-02,114.286804296212
1995-04-03,105.004371562045
1995-04-04,95.6540211724228
1995-04-05,82.3847554496219
1995-04-06,90.124949835691
1995-04-07,140.030426809729
1995-04-08,186.088429780667
1995-04-09,161.724534807117
1995-04-10,141.606728083951
1995-04-11,124.724854766118
1995-04-12,110.539598303422
1995-04-13,98.6449407551062
1995-04-14,84.9506984626083
1995-04-15,71.7478615866782
1995-04-16,60.0078705001815
1995-04-17,50.2469235822883
1995-04-18,42.3447230568482
1995-04-19,35.8994712905079
1995-04-20,30.610339521989
1995-04-21,26.2960359198676
1995-04-22,22.8345661007175
1995-04-23,19.9886600582778
1995-04-24,17.4303903214624
1995-04-25,15.2490747739383
1995-04-26,13.5210052027933
1995-04-27,12.0463799173011
1995-04-28,10.7757273723467
1995-04-29,9.63580503074948
1995-04-30,8.79098009466539
1995-05-01,8.06028911103436
1995-05-02,7.39673159658644
1995-05-03,6.83892088719645
1995-05-04,17.8267876753062
1995-05-05,16.5833374102379
1995-05-06,14.7715927172489
1995-05-07,13.2276401266876
1995-05-08,11.9119537689044
1995-05-09,10.7967154407818
1995-05-10,10.2333724458981
1995-05-11,10.1440641297833
1995-05-12,9.24709589007345
1995-05-13,10.2871791931911
1995-05-14,9.17707585568624
1995-05-15,11.300983877346
1995-05-16,15.0512197303935
1995-05-17,14.4338858200373
1995-05-18,13.0285518695253
1995-05-19,37.1729277445016
1995-05-20,67.352926614437
1995-05-21,347.312102363406
1995-05-22,704.829145163949
1995-05-23,958.688873041463
1995-05-24,1316.98231899182
1995-05-25,1628.65004017863
1995-05-26,1863.77270933543
1995-05-27,2014.93730139735
1995-05-28,2088.49495510658
1995-05-29,2097.75686044213
1995-05-30,2058.78617195392
1995-05-31,1985.85892623216
1995-06-01,1904.44841135804
1995-06-02,1806.53088196793
1995-06-03,1699.92982913988
1995-06-04,1590.40744888101
1995-06-05,1489.45867821899
1995-06-06,1434.35306130236
1995-06-07,1368.59934497095
1995-06-08,1298.65301434662
1995-06-09,1230.28267713272
1995-06-10,1163.23246828289
1995-06-11,1097.60706948523
1995-06-12,1032.59126638857
1995-06-13,969.553171946698
1995-06-14,908.730627520871
1995-06-15,850.592394403455
1995-06-16,847.614090832627
1995-06-17,810.358082865413
1995-06-18,774.682562320476
1995-06-19,739.595248652739
1995-06-20,704.609462869131
1995-06-21,669.693450196722
1995-06-22,635.173625994554
1995-06-23,600.82882513434
1995-06-24,567.022533820166
1995-06-25,534.11845114822
1995-06-26,502.218443116977
1995-06-27,419.851121909396
1995-06-28,354.974947850183
1995-06-29,305.300670415895
1995-06-30,262.768284850583
1995-07-01,266.345646122246
1995-07-02,267.158264126951
1995-07-03,265.900761395338
1995-07-04,259.384374948866
1995-07-05,258.905164111813
1995-07-06,258.87745560904
1995-07-07,273.670421409191
1995-07-08,273.716880996773
1995-07-09,267.744271139196
1995-07-10,267.014282893365
1995-07-11,264.743197409739
1995-07-12,261.655021041855
1995-07-13,257.63791844279
1995-07-14,252.311118075029
1995-07-15,246.517078587153
1995-07-16,240.075385501131
1995-07-17,233.091507133694
1995-07-18,225.743717422897
1995-07-19,218.113759770455
1995-07-20,210.371961650543
1995-07-21,202.5910859844
1995-07-22,194.83927879972
1995-07-23,187.138972099802
1995-07-24,179.582180846341
1995-07-25,172.216187856847
1995-07-26,165.131659316797
1995-07-27,158.091936999529
1995-07-28,151.344428118552
1995-07-29,143.487420916293
1995-07-30,132.184903607094
1995-07-31,122.299531384838
1995-08-01,114.090716576987
1995-08-02,106.672622427552
1995-08-03,99.9364782042308
1995-08-04,93.8180407142625
1995-08-05,88.3149340594011
1995-08-06,83.9359898014825
1995-08-07,75.584580829781
1995-08-08,72.0953887329709
1995-08-09,69.21694459842
1995-08-10,66.3068801518508
1995-08-11,63.6410986787388
1995-08-12,61.1699301831854
1995-08-13,58.8208081865537
1995-08-14,56.6641637255103
1995-08-15,54.6997368269281
1995-08-16,55.3625793498965
1995-08-17,53.462786567674
1995-08-18,51.7093741527073
1995-08-19,50.0043401083849
1995-08-20,48.3776367500106
1995-08-21,46.8191750366728
1995-08-22,45.3207646913148
1995-08-23,43.8761334562326
1995-08-24,42.4804935879587
1995-08-25,41.1301963838753
1995-08-26,39.8224580103057
1995-08-27,38.5551432041871
1995-08-28,37.3265958071254
1995-08-29,36.1355070534248
1995-08-30,34.9808140935083
1995-08-31,33.8616228677632
1995-09-01,32.7792975579439
1995-09-02,31.730655704296
1995-09-03,30.7565204565099
1995-09-04,29.767593840121
1995-09-05,28.905043065384
1995-09-06,32.2278636373374
1995-09-07,31.3311631792395
1995-09-08,28.641830889537
1995-09-09,28.0675111402759
1995-09-10,27.5375309838675
1995-09-11,27.0420532567773
1995-09-12,26.5751651908467
1995-09-13,25.6037369252432
1995-09-14,23.6657641534866
1995-09-15,21.4902857467235
1995-09-16,19.5924493217851
1995-09-17,17.9281733010433
1995-09-18,16.4613999444957
1995-09-19,15.162499978269
1995-09-20,14.0070039923469
1995-09-21,12.9746056621604
1995-09-22,12.0744295331658
1995-09-23,11.3159135375605
1995-09-24,11.3282384439224
1995-09-25,14.9991684218024
1995-09-26,14.0574459941902
1995-09-27,14.0321083532477
1995-09-28,14.0807313300853
1995-09-29,13.8964619361491
1995-09-30,13.65053799174
1995-10-01,13.113146708091
1995-10-02,12.6409610992501
1995-10-03,12.459073679073
1995-10-04,13.1402039125966
1995-10-05,12.1151818125027
1995-10-06,11.7654619328493
1995-10-07,11.4372130713994
1995-10-08,11.1397991412241
1995-10-09,52.975515777282
1995-10-10,52.9112437580248
1995-10-11,44.5084002330478
1995-10-12,46.1781151867981
1995-10-13,48.2519645333566
1995-10-14,50.279891196971
1995-10-15,52.0956084299817
1995-10-16,54.0974657288498
1995-10-17,55.8922494222129
1995-10-18,56.4304879424692
1995-10-19,56.5205105380279
1995-10-20,56.1787435961064
1995-10-21,55.4305045319406
1995-10-22,54.3299839479
1995-10-23,52.9382153189722
1995-10-24,51.3141815455921
1995-10-25,50.0124242930972
1995-10-26,802.30705474043
1995-10-27,1316.45902623691
1995-10-28,1912.87285431951
1995-10-29,2452.49365224503
1995-10-30,2869.32259257865
1995-10-31,3140.00943649914
1995-11-01,3272.36523596956
1995-11-02,3290.32563043258
1995-11-03,3222.50855898141
1995-11-04,3095.66946362383
1995-11-05,2931.90379508571
1995-11-06,2970.75061602233
1995-11-07,2854.69202461864
1995-11-08,2701.60134577115
1995-11-09,2538.29868367179
1995-11-10,2370.21601842106
1995-11-11,2202.0896740759
1995-11-12,2037.63885998148
1995-11-13,1880.29360455666
1995-11-14,1731.37148821536
1995-11-15,1591.63825057022
1995-11-16,1613.85558528087
1995-11-17,1752.90982207457
1995-11-18,1887.87607927695
1995-11-19,1666.40646689067
1995-11-20,1531.08112531757
1995-11-21,2104.93198922516
1995-11-22,2664.58946005736
1995-11-23,2871.59051581067
1995-11-24,3048.1689263986
1995-11-25,3101.50120941906
1995-11-26,3009.93257515577
1995-11-27,2792.69345846179
1995-11-28,2487.69945629874
1995-11-29,2136.58513275873
1995-11-30,1773.74513053979
1995-12-01,1403.37364058217
1995-12-02,1130.49871337008
1995-12-03,924.58618862609
1995-12-04,766.952124932371
1995-12-05,643.761007090799
1995-12-06,580.613461250754
1995-12-07,493.713322437585
1995-12-08,393.514466040158
1995-12-09,307.107591168009
1995-12-10,241.66103711577
1995-12-11,297.653780660633
1995-12-12,665.654827446204
1995-12-13,805.092880550345
1995-12-14,940.2153486102
1995-12-15,1022.8129218411
1995-12-16,1028.85880413939
1995-12-17,960.647465313916
1995-12-18,834.958968480502
1995-12-19,689.220624610718
1995-12-20,574.3466278787
1995-12-21,484.025835351167
1995-12-22,412.102103885636
1995-12-23,355.725434397393
1995-12-24,323.931162936704
1995-12-25,258.097575747222
1995-12-26,204.54543166166
1995-12-27,162.857905548487
1995-12-28,135.007751565535
1995-12-29,110.251970071727
1995-12-30,90.8651627587602
1995-12-31,76.4278868752333
1996-01-01,173.199173431732
1996-01-02,192.249201944573
1996-01-03,233.946293544152
1996-01-04,0
1996-01-05,373248.174088883
1996-01-06,2637082.42970385
1996-01-07,2842498.61374867
1996-01-08,1859409.21956247
1996-01-09,1144244.63344254
1996-01-10,6446800.93134854
1996-01-11,26620680.5059554
1996-01-12,17890145.2697185
1996-01-13,8329204.76290349
1996-01-14,3784633.05651007
1996-01-15,1848803.7304647
1996-01-16,989910.003398329
1996-01-17,576941.399283945
1996-01-18,360719.652574143
1996-01-19,238156.549319072
1996-01-20,163755.388220877
1996-01-21,116006.294967334
1996-01-22,84369.2011356936
1996-01-23,63341.8376760886
1996-01-24,49294.6866695592
1996-01-25,38833.6713410862
1996-01-26,31135.667937551
1996-01-27,25474.642969037
1996-01-28,21045.2014565596
1996-01-29,17535.4989570956
1996-01-30,14436.964259979
1996-01-31,11862.1058669953
1996-02-01,10453.3545912587
1996-02-02,8694.1416206309
1996-02-03,7400.45499860245
1996-02-04,6366.91002791578
1996-02-05,5568.3788818813
1996-02-06,4934.23430764482
1996-02-07,4394.25306250615
1996-02-08,3909.14265253769
1996-02-09,3487.69463964559
1996-02-10,3127.83032769147
1996-02-11,2823.19933081238
1996-02-12,2562.79281885727
1996-02-13,2341.66665406759
1996-02-14,2181.60983162848
1996-02-15,2089.11581017825
1996-02-16,1988.52653402401
1996-02-17,1887.71648339483
1996-02-18,1790.42896500526
1996-02-19,1676.40251564152
1996-02-20,1586.56497857744
1996-02-21,1464.86711501301
1996-02-22,1360.83217141235
1996-02-23,1252.08961679185
1996-02-24,1161.76200891456
1996-02-25,1091.63088430325
1996-02-26,1036.10441676035
1996-02-27,986.857927671339
1996-02-28,942.906403862587
1996-02-29,900.65472432683
1996-03-01,890.359230903017
1996-03-02,889.680922959977
1996-03-03,891.308873494675
1996-03-04,887.710607906811
1996-03-05,903.610731331694
1996-03-06,937.660804321524
1996-03-07,970.532247353057
1996-03-08,981.381761677179
1996-03-09,960.18352431475
1996-03-10,909.785389251942
1996-03-11,842.840353322842
1996-03-12,770.963838122807
1996-03-13,702.549955164938
1996-03-14,640.718987959488
1996-03-15,585.52619125063
1996-03-16,535.948778164353
1996-03-17,491.039179898928
1996-03-18,450.431212842162
1996-03-19,418.291194051425
1996-03-20,388.04381231429
1996-03-21,369.52512895342
1996-03-22,352.648683623925
1996-03-23,343.538889923603
1996-03-24,342.123419576011
1996-03-25,348.110308102103
1996-03-26,361.291215551152
1996-03-27,380.602675070787
1996-03-28,404.26267590877
1996-03-29,430.253825741019
1996-03-30,459.002094987097
1996-03-31,490.778359140117
1996-04-01,522.300264094692
1996-04-02,554.273233737554
1996-04-03,585.855931681577
1996-04-04,615.280132258608
1996-04-05,640.162543059224
1996-04-06,658.893634530115
1996-04-07,670.990175764348
1996-04-08,677.143532815078
1996-04-09,683.781885770749
1996-04-10,715.588161903979
1996-04-11,724.665740484537
1996-04-12,732.53331393243
1996-04-13,737.054215280964
1996-04-14,737.588921925214
1996-04-15,734.68243065889
1996-04-16,730.009132759128
1996-04-17,724.93526315168
1996-04-18,720.612884643279
1996-04-19,717.807023019055
1996-04-20,716.808250485329
1996-04-21,717.325171152638
1996-04-22,725.88869576033
1996-04-23,906.900890193063
1996-04-24,1115.39579705058
1996-04-25,1323.61083537171
1996-04-26,1512.94999040686
1996-04-27,1830.92555681653
1996-04-28,2112.89378140769
1996-04-29,2356.22515214498
1996-04-30,2536.36975086843
1996-05-01,5214.23334601659
1996-05-02,8265.14747436427
1996-05-03,10919.7891972885
1996-05-04,14824.4167272214
1996-05-05,19626.5874138334
1996-05-06,23646.0342883076
1996-05-07,25316.4983968467
1996-05-08,24563.5832942683
1996-05-09,22224.4413963425
1996-05-10,19213.0268093386
1996-05-11,16182.1249019763
1996-05-12,13447.0637781756
1996-05-13,11106.8163260224
1996-05-14,9157.39000181032
1996-05-15,7558.07735547363
1996-05-16,6253.2249477186
1996-05-17,5207.49945664259
1996-05-18,4371.58953026428
1996-05-19,3700.20845550931
1996-05-20,3156.42123111852
1996-05-21,2710.58883670126
1996-05-22,2340.84490420277
1996-05-23,2031.62532839005
1996-05-24,1772.07873906527
1996-05-25,1553.09998936419
1996-05-26,1370.81263220268
1996-05-27,1219.2562784248
1996-05-28,1092.63972630933
1996-05-29,997.804263624707
1996-05-30,908.042396472792
1996-05-31,830.107912430361
1996-06-01,782.660871235871
1996-06-02,733.202997180266
1996-06-03,684.141589077133
1996-06-04,635.289740662112
1996-06-05,587.461476454567
1996-06-06,540.440651424417
1996-06-07,494.470323429761
1996-06-08,450.254663955786
1996-06-09,408.265542981826
1996-06-10,370.338935019525
1996-06-11,337.173577255993
1996-06-12,309.070220460881
1996-06-13,285.889816980142
1996-06-14,271.555889424665
1996-06-15,489.400036566924
1996-06-16,543.378854300321
1996-06-17,590.10172662158
1996-06-18,621.677090479311
1996-06-19,635.012325174353
1996-06-20,632.451835479877
1996-06-21,616.5164279958
1996-06-22,590.435300245085
1996-06-23,556.819657506199
1996-06-24,518.250852510423
1996-06-25,477.277845563838
1996-06-26,435.794363444154
1996-06-27,394.664371056519
1996-06-28,354.98186388498
1996-06-29,317.357554858105
1996-06-30,282.205266818857
1996-07-01,255.597327817666
1996-07-02,229.868739623826
1996-07-03,205.920285771015
1996-07-04,183.962866998018
1996-07-05,164.201862428206
1996-07-06,146.665713684142
1996-07-07,131.589362389171
1996-07-08,118.542300782809
1996-07-09,106.988276175418
1996-07-10,96.827124668617
1996-07-11,87.7604913637751
1996-07-12,79.6742000623108
1996-07-13,75.8953909229458
1996-07-14,71.3213142237245
1996-07-15,66.7096467022063
1996-07-16,64.7397314442094
1996-07-17,63.1660327591344
1996-07-18,61.4504643193509
1996-07-19,59.4842954468196
1996-07-20,57.6148331050464
1996-07-21,56.614149749607
1996-07-22,56.5312264983479
1996-07-23,57.9738576607781
1996-07-24,61.9569967062623
1996-07-25,69.3474003593558
1996-07-26,81.5921844089901
1996-07-27,98.8299677103299
1996-07-28,537.933015342905
1996-07-29,724.226395769783
1996-07-30,914.194569103024
1996-07-31,1075.19348881825
1996-08-01,1201.81217164787
1996-08-02,1276.01754308269
1996-08-03,1305.62391534021
1996-08-04,1303.08831607427
1996-08-05,1284.63596674498
1996-08-06,1257.52049088629
1996-08-07,1212.61534931186
1996-08-08,1199.80900829417
1996-08-09,1173.45393235025
1996-08-10,1146.54361431479
